candidate_index,sample_id,donor_sample_id,story_id,query_type,rung,gold_label,component,layer,natural_gold_margin,target_formal_gold_margin,patched_gold_margin,absolute_recovery,normalized_recovery,method,model,model_display_name,sample_mode
5,15239,17611,alarm,correlation,1,no,residual,3,-6.5625,-8.5,-7.5625,-1.0,0.5161290322580645,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,4,-6.5625,-8.5,-7.59375,-1.03125,0.532258064516129,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,5,-6.5625,-8.5,-7.875,-1.3125,0.6774193548387096,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,6,-6.5625,-8.5,-7.5,-0.9375,0.4838709677419355,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,7,-6.5625,-8.5,-7.5,-0.9375,0.4838709677419355,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,8,-6.5625,-8.5,-7.78125,-1.21875,0.6290322580645161,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,9,-6.5625,-8.5,-7.9375,-1.375,0.7096774193548387,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,10,-6.5625,-8.5,-7.625,-1.0625,0.5483870967741935,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,11,-6.5625,-8.5,-7.25,-0.6875,0.3548387096774194,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,12,-6.5625,-8.5,-7.78125,-1.21875,0.6290322580645161,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,13,-6.5625,-8.5,-8.125,-1.5625,0.8064516129032258,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,14,-6.5625,-8.5,-7.5625,-1.0,0.5161290322580645,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,15,-6.5625,-8.5,-7.3125,-0.75,0.3870967741935484,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,16,-6.5625,-8.5,-6.78125,-0.21875,0.11290322580645161,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,17,-6.5625,-8.5,-6.90625,-0.34375,0.1774193548387097,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,18,-6.5625,-8.5,-7.125,-0.5625,0.2903225806451613,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,19,-6.5625,-8.5,-7.125,-0.5625,0.2903225806451613,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,20,-6.5625,-8.5,-8.125,-1.5625,0.8064516129032258,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,21,-6.5625,-8.5,-7.6875,-1.125,0.5806451612903226,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,22,-6.5625,-8.5,-7.6875,-1.125,0.5806451612903226,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,23,-6.5625,-8.5,-7.75,-1.1875,0.6129032258064516,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,24,-6.5625,-8.5,-7.875,-1.3125,0.6774193548387096,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,25,-6.5625,-8.5,-7.8125,-1.25,0.6451612903225806,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,26,-6.5625,-8.5,-8.1875,-1.625,0.8387096774193549,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,27,-6.5625,-8.5,-8.4375,-1.875,0.967741935483871,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,28,-6.5625,-8.5,-8.75,-2.1875,1.1290322580645162,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,29,-6.5625,-8.5,-9.4375,-2.875,1.4838709677419355,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,30,-6.5625,-8.5,-9.5625,-3.0,1.5483870967741935,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,31,-6.5625,-8.5,-10.25,-3.6875,1.903225806451613,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,32,-6.5625,-8.5,-10.375,-3.8125,1.967741935483871,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,33,-6.5625,-8.5,-10.5,-3.9375,2.032258064516129,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,34,-6.5625,-8.5,-10.5,-3.9375,2.032258064516129,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
5,15239,17611,alarm,correlation,1,no,residual,35,-6.5625,-8.5,-10.625,-4.0625,2.096774193548387,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,0,-8.3125,-10.625,-8.4375,-0.125,0.05405405405405406,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,1,-8.3125,-10.625,-8.1875,0.125,-0.05405405405405406,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,2,-8.3125,-10.625,-8.25,0.0625,-0.02702702702702703,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,3,-8.3125,-10.625,-8.5625,-0.25,0.10810810810810811,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,4,-8.3125,-10.625,-9.0,-0.6875,0.2972972972972973,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,5,-8.3125,-10.625,-9.0,-0.6875,0.2972972972972973,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,6,-8.3125,-10.625,-9.1875,-0.875,0.3783783783783784,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,7,-8.3125,-10.625,-9.0,-0.6875,0.2972972972972973,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,8,-8.3125,-10.625,-8.9375,-0.625,0.2702702702702703,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,9,-8.3125,-10.625,-9.125,-0.8125,0.35135135135135137,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,10,-8.3125,-10.625,-8.6875,-0.375,0.16216216216216217,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,11,-8.3125,-10.625,-8.8125,-0.5,0.21621621621621623,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,12,-8.3125,-10.625,-9.125,-0.8125,0.35135135135135137,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,13,-8.3125,-10.625,-9.1875,-0.875,0.3783783783783784,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,14,-8.3125,-10.625,-8.8125,-0.5,0.21621621621621623,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,15,-8.3125,-10.625,-8.5625,-0.25,0.10810810810810811,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,16,-8.3125,-10.625,-7.875,0.4375,-0.1891891891891892,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,17,-8.3125,-10.625,-8.25,0.0625,-0.02702702702702703,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,18,-8.3125,-10.625,-8.75,-0.4375,0.1891891891891892,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,19,-8.3125,-10.625,-8.4375,-0.125,0.05405405405405406,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,20,-8.3125,-10.625,-9.5,-1.1875,0.5135135135135135,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,21,-8.3125,-10.625,-9.0,-0.6875,0.2972972972972973,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,22,-8.3125,-10.625,-9.6875,-1.375,0.5945945945945946,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,23,-8.3125,-10.625,-9.375,-1.0625,0.4594594594594595,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,24,-8.3125,-10.625,-9.0,-0.6875,0.2972972972972973,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,25,-8.3125,-10.625,-8.5,-0.1875,0.08108108108108109,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,26,-8.3125,-10.625,-8.8125,-0.5,0.21621621621621623,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,27,-8.3125,-10.625,-8.875,-0.5625,0.24324324324324326,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,28,-8.3125,-10.625,-9.0,-0.6875,0.2972972972972973,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,29,-8.3125,-10.625,-9.4375,-1.125,0.4864864864864865,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,30,-8.3125,-10.625,-9.375,-1.0625,0.4594594594594595,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,31,-8.3125,-10.625,-10.1875,-1.875,0.8108108108108109,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,32,-8.3125,-10.625,-10.125,-1.8125,0.7837837837837838,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,33,-8.3125,-10.625,-9.5,-1.1875,0.5135135135135135,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,34,-8.3125,-10.625,-9.125,-0.8125,0.35135135135135137,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
6,17611,18982,gender_admission_state,correlation,1,no,residual,35,-8.3125,-10.625,-9.125,-0.8125,0.35135135135135137,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,0,-9.9375,-10.5,-9.8125,0.125,-0.2222222222222222,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,1,-9.9375,-10.5,-9.5,0.4375,-0.7777777777777778,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,2,-9.9375,-10.5,-9.25,0.6875,-1.2222222222222223,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,3,-9.9375,-10.5,-9.25,0.6875,-1.2222222222222223,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,4,-9.9375,-10.5,-9.5,0.4375,-0.7777777777777778,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,5,-9.9375,-10.5,-9.5625,0.375,-0.6666666666666666,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,6,-9.9375,-10.5,-9.5,0.4375,-0.7777777777777778,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,7,-9.9375,-10.5,-9.5,0.4375,-0.7777777777777778,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,8,-9.9375,-10.5,-9.125,0.8125,-1.4444444444444444,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,9,-9.9375,-10.5,-8.8125,1.125,-2.0,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,10,-9.9375,-10.5,-8.9375,1.0,-1.7777777777777777,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,11,-9.9375,-10.5,-9.1875,0.75,-1.3333333333333333,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,12,-9.9375,-10.5,-9.3125,0.625,-1.1111111111111112,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,13,-9.9375,-10.5,-9.4375,0.5,-0.8888888888888888,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,14,-9.9375,-10.5,-9.0625,0.875,-1.5555555555555556,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,15,-9.9375,-10.5,-9.25,0.6875,-1.2222222222222223,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,16,-9.9375,-10.5,-8.875,1.0625,-1.8888888888888888,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,17,-9.9375,-10.5,-9.0625,0.875,-1.5555555555555556,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,18,-9.9375,-10.5,-9.0,0.9375,-1.6666666666666667,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,19,-9.9375,-10.5,-9.4375,0.5,-0.8888888888888888,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,20,-9.9375,-10.5,-10.375,-0.4375,0.7777777777777778,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,21,-9.9375,-10.5,-9.8125,0.125,-0.2222222222222222,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,22,-9.9375,-10.5,-9.625,0.3125,-0.5555555555555556,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,23,-9.9375,-10.5,-8.9375,1.0,-1.7777777777777777,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,24,-9.9375,-10.5,-8.875,1.0625,-1.8888888888888888,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,25,-9.9375,-10.5,-8.25,1.6875,-3.0,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,26,-9.9375,-10.5,-8.3125,1.625,-2.888888888888889,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,27,-9.9375,-10.5,-8.3125,1.625,-2.888888888888889,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,28,-9.9375,-10.5,-8.375,1.5625,-2.7777777777777777,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,29,-9.9375,-10.5,-8.6875,1.25,-2.2222222222222223,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,30,-9.9375,-10.5,-8.625,1.3125,-2.3333333333333335,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,31,-9.9375,-10.5,-9.3125,0.625,-1.1111111111111112,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,32,-9.9375,-10.5,-9.1875,0.75,-1.3333333333333333,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,33,-9.9375,-10.5,-8.875,1.0625,-1.8888888888888888,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,34,-9.9375,-10.5,-9.0625,0.875,-1.5555555555555556,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
7,10129,18982,simpson_kidneystone,det-counterfactual,3,no,residual,35,-9.9375,-10.5,-9.125,0.8125,-1.4444444444444444,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,0,-5.5625,-7.75,-5.375,0.1875,-0.08571428571428572,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,1,-5.5625,-7.75,-5.28125,0.28125,-0.12857142857142856,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,2,-5.5625,-7.75,-5.46875,0.09375,-0.04285714285714286,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,3,-5.5625,-7.75,-5.40625,0.15625,-0.07142857142857142,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,4,-5.5625,-7.75,-5.5625,0.0,-0.0,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,5,-5.5625,-7.75,-5.5,0.0625,-0.02857142857142857,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,6,-5.5625,-7.75,-5.65625,-0.09375,0.04285714285714286,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,7,-5.5625,-7.75,-5.28125,0.28125,-0.12857142857142856,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,8,-5.5625,-7.75,-5.0625,0.5,-0.22857142857142856,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,9,-5.5625,-7.75,-5.28125,0.28125,-0.12857142857142856,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,10,-5.5625,-7.75,-5.34375,0.21875,-0.1,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,11,-5.5625,-7.75,-5.59375,-0.03125,0.014285714285714285,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,12,-5.5625,-7.75,-5.90625,-0.34375,0.15714285714285714,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,13,-5.5625,-7.75,-5.65625,-0.09375,0.04285714285714286,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,14,-5.5625,-7.75,-5.53125,0.03125,-0.014285714285714285,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,15,-5.5625,-7.75,-5.125,0.4375,-0.2,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,16,-5.5625,-7.75,-5.09375,0.46875,-0.21428571428571427,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,17,-5.5625,-7.75,-5.5625,0.0,-0.0,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,18,-5.5625,-7.75,-5.9375,-0.375,0.17142857142857143,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,19,-5.5625,-7.75,-5.78125,-0.21875,0.1,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,20,-5.5625,-7.75,-7.21875,-1.65625,0.7571428571428571,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,21,-5.5625,-7.75,-7.0625,-1.5,0.6857142857142857,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,22,-5.5625,-7.75,-7.875,-2.3125,1.0571428571428572,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,23,-5.5625,-7.75,-7.8125,-2.25,1.0285714285714285,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,24,-5.5625,-7.75,-8.0,-2.4375,1.1142857142857143,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,25,-5.5625,-7.75,-7.65625,-2.09375,0.9571428571428572,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,26,-5.5625,-7.75,-7.59375,-2.03125,0.9285714285714286,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,27,-5.5625,-7.75,-7.90625,-2.34375,1.0714285714285714,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,28,-5.5625,-7.75,-8.0,-2.4375,1.1142857142857143,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,29,-5.5625,-7.75,-8.0625,-2.5,1.1428571428571428,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,30,-5.5625,-7.75,-8.25,-2.6875,1.2285714285714286,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,31,-5.5625,-7.75,-9.3125,-3.75,1.7142857142857142,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,32,-5.5625,-7.75,-9.0,-3.4375,1.5714285714285714,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,33,-5.5625,-7.75,-8.875,-3.3125,1.5142857142857142,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,34,-5.5625,-7.75,-9.125,-3.5625,1.6285714285714286,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
8,20089,21676,vaccine_kills,det-counterfactual,3,no,residual,35,-5.5625,-7.75,-9.1875,-3.625,1.6571428571428573,hf_last_token_random_formal_to_natural,qwen3_4b,Qwen3-4B,formal
