run_id,model,model_display_name,sample_id,donor_sample_id,story_id,graph_id,rung,query_type,question_property,formal_form,gold_label,prompt_mode,prompt_condition,dataset_variant,diagnostic_source,subset,trace_source,raw_output,input_tokens,output_tokens,parsed_label,yes_logprob,no_logprob,yes_no_margin,latency_sec,is_invalid,is_correct
final_20260513_090357,qwen3_4b,Qwen3-4B,25083,,nonsense9,diamond,3,nie,nonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-6.5,-0.00150299072265625,-6.498497009277344,0.017809443757869303,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,29148,,nonsense9,chain,3,nie,nonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-4.25,-0.01416015625,-4.23583984375,0.017809443757869303,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,29330,,nonsense9,frontdoor,3,nie,nonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.01416015625,-4.25,4.23583984375,0.017809443757869303,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,29473,,nonsense9,diamond,3,nie,nonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-11.25,-1.2993812561035156e-05,-11.249987006187439,0.017779369722120464,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,3245,,obesity_mortality,arrowhead,3,nie,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-7.486343383789062e-05,-9.5,9.499925136566162,0.017779369722120464,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,13637,,obesity_mortality,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0067138671875,-5.0,4.9932861328125,0.017779369722120464,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,18369,,obesity_mortality,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0181884765625,-4.03125,4.0130615234375,0.017779369722120464,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,18377,,obesity_mortality,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.00070953369140625,-7.25,7.249290466308594,0.01769218800473027,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,18456,,obesity_mortality,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.01416015625,-4.25,4.23583984375,0.01769218800473027,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,3408,,orange_scurvy,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-22.0,22.0,0.01769218800473027,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,13750,,orange_scurvy,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-1.703125,-0.201171875,-1.501953125,0.01769218800473027,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,13781,,orange_scurvy,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-1.5,-0.251953125,-1.248046875,0.01599582500057295,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,18584,,orange_scurvy,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.57421875,-0.82421875,0.25,0.01599582500057295,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,5966,,penguin,mediation,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.0728836059570312e-06,-13.75,13.749998927116394,0.01599582500057295,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,16287,,penguin,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-5.960464477539062e-07,-14.25,14.249999403953552,0.01599582500057295,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,8773,,smoke_birthWeight,arrowhead,3,nie,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.00020313262939453125,-8.5,8.499796867370605,0.020668780256528407,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,19144,,smoke_birthWeight,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-1.9140625,-0.16015625,-1.75390625,0.020668780256528407,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,19204,,smoke_birthWeight,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-3.28125,-0.0380859375,-3.2431640625,0.020668780256528407,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,4271,,smoking_frontdoor,frontdoor,3,nie,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.126953125,-2.125,1.998046875,0.020668780256528407,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,8918,,smoking_frontdoor,frontdoor,3,nie,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0791015625,-2.578125,2.4990234375,0.01584440900478512,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,8977,,smoking_frontdoor,frontdoor,3,nie,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0791015625,-2.578125,2.4990234375,0.01584440900478512,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,14619,,smoking_frontdoor,frontdoor,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.00150299072265625,-6.5,6.498497009277344,0.01584440900478512,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,14642,,smoking_frontdoor,frontdoor,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0002613067626953125,-8.25,8.249738693237305,0.01584440900478512,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,14690,,smoking_frontdoor,frontdoor,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.00193023681640625,-6.25,6.248069763183594,0.017474219494033605,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,14697,,smoking_frontdoor,frontdoor,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.00150299072265625,-6.5,6.498497009277344,0.017474219494033605,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,19423,,smoking_frontdoor,frontdoor,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.02978515625,-3.53125,3.50146484375,0.017474219494033605,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,4325,,smoking_gene_cancer,arrowhead,3,nie,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-5.75,-0.003173828125,-5.746826171875,0.017474219494033605,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,4428,,smoking_gene_cancer,arrowhead,3,nie,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-3.28125,-0.0380859375,-3.2431640625,0.018485921260435134,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,19455,,smoking_gene_cancer,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-6.0,-0.002471923828125,-5.997528076171875,0.018485921260435134,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,4525,,smoking_tar_cancer,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-18.25,18.25,0.018485921260435134,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,4538,,smoking_tar_cancer,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-19.5,19.5,0.018485921260435134,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,9237,,smoking_tar_cancer,chain,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-19.5,19.5,0.010756859759567305,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,9245,,smoking_tar_cancer,chain,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-19.25,19.25,0.010756859759567305,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,19637,,smoking_tar_cancer,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-2.384185791015625e-07,-15.25,15.249999761581421,0.010756859759567305,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,19659,,smoking_tar_cancer,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-2.753734588623047e-05,-10.5,10.499972462654114,0.010756859759567305,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,1181,,vaccine_kills,diamond,3,nie,easy,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-1.9140625,-0.16015625,-1.75390625,0.008627550501842052,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,1216,,vaccine_kills,diamond,3,nie,easy,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.38671875,-1.140625,0.75390625,0.008627550501842052,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,6014,,vaccine_kills,diamond,3,nie,hard,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.57421875,-0.82421875,0.25,0.008627550501842052,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,6084,,vaccine_kills,diamond,3,nie,hard,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-16.5,-1.1920928955078125e-07,-16.49999988079071,0.008627550501842052,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,11627,,vaccine_kills,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-4.25,-0.01416015625,-4.23583984375,0.011640765995252877,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,11652,,vaccine_kills,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-1.5,-0.251953125,-1.248046875,0.011640765995252877,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,16448,,vaccine_kills,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-3.28125,-0.0380859375,-3.2431640625,0.011640765995252877,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,16476,,vaccine_kills,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-14.75,-3.5762786865234375e-07,-14.749999642372131,0.011640765995252877,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,22,,alarm,mediation,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.023193359375,-3.765625,3.742431640625,0.014956023747799918,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,118,,alarm,mediation,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.6689300537109375e-05,-11.0,10.999983310699463,0.014956023747799918,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,4898,,alarm,mediation,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-0.82421875,-0.57421875,-0.25,0.014956023747799918,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,10414,,alarm,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.023193359375,-3.765625,3.742431640625,0.014956023747799918,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,6200,,blood_pressure,mediation,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-6.25,-0.00193023681640625,-6.248069763183594,0.015539551241090521,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,11783,,blood_pressure,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.126953125,-2.125,1.998046875,0.015539551241090521,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,1677,,college_salary,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-25.25,25.25,0.015539551241090521,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,1711,,college_salary,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-23.0,23.0,0.015539551241090521,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,1731,,college_salary,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-22.5,22.5,0.008409046480664983,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,1747,,college_salary,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-24.25,24.25,0.008409046480664983,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,6536,,college_salary,chain,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-23.0,23.0,0.008409046480664983,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,12162,,college_salary,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-19.5,19.5,0.008409046480664983,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,16868,,college_salary,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.1920928955078125e-07,-16.5,16.49999988079071,0.01472492900211364,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,16953,,college_salary,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,0.0,-17.0,17.0,0.01472492900211364,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,2013,,encouagement_program,mediation,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.430511474609375e-06,-13.5,13.499998569488525,0.01472492900211364,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,6873,,encouagement_program,mediation,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.01104736328125,-4.5,4.48895263671875,0.01472492900211364,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,12465,,encouagement_program,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-4.76837158203125e-07,-14.5,14.499999523162842,0.01468400249723345,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,12469,,encouagement_program,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.430511474609375e-06,-13.5,13.499998569488525,0.01468400249723345,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,498,,firing_squad,diamond,3,nie,easy,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.003173828125,-5.75,5.746826171875,0.01468400249723345,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,5197,,firing_squad,diamond,3,nie,hard,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.005218505859375,-5.25,5.244781494140625,0.01468400249723345,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,10890,,firing_squad,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-6.198883056640625e-06,-12.0,11.999993801116943,0.010057249019155279,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,15589,,firing_squad,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.1920928955078125e-07,-16.25,16.24999988079071,0.010057249019155279,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,15640,,firing_squad,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.0728836059570312e-06,-13.75,13.749998927116394,0.010057249019155279,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,15685,,firing_squad,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.0132789611816406e-05,-11.5,11.499989867210388,0.010057249019155279,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,585,,floor_wet,diamond,3,nie,easy,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-0.82421875,-0.57421875,-0.25,0.009464571485295892,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,5443,,floor_wet,diamond,3,nie,hard,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-3.765625,-0.023193359375,-3.742431640625,0.009464571485295892,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,5446,,floor_wet,diamond,3,nie,hard,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-0.97265625,-0.474609375,-0.498046875,0.009464571485295892,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,10977,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-1.703125,-0.201171875,-1.501953125,0.009464571485295892,False,0
final_20260513_090357,qwen3_4b,Qwen3-4B,10980,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0067138671875,-5.0,4.9932861328125,0.009641889977501705,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,11054,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.023193359375,-3.765625,3.742431640625,0.009641889977501705,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,15730,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.7881393432617188e-06,-13.25,13.249998211860657,0.009641889977501705,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,15750,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-7.486343383789062e-05,-9.5,9.499925136566162,0.009641889977501705,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,15777,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.126953125,-2.125,1.998046875,0.019410131266340613,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,6975,,gender_admission,mediation,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.023193359375,-3.765625,3.742431640625,0.019410131266340613,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,17483,,gender_admission,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-7.486343383789062e-05,-9.5,9.499925136566162,0.019410131266340613,False,1
final_20260513_090357,qwen3_4b,Qwen3-4B,7205,,gender_admission_state,arrowhead,3,nie,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.000553131103515625,-7.5,7.499446868896484,0.019410131266340613,False,1
