model,model_display_name,diagnostic_source,dataset_variant,prompt_mode,query_type,n_pairs,n_valid_pairs,strict_ccc,correct_flip_rate,wrong_flip_rate,invariant_yes_rate,invariant_no_rate,scca,signed_ccc,invalid_pair_rate
qwen3_4b,Qwen3-4B,stress,commonsense,nl_formal,correlation,3,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
qwen3_4b,Qwen3-4B,stress,commonsense,nl_formal,ett,2,2,0.5,0.0,0.5,0.0,0.5,0.0,-0.5,0.0
qwen3_4b,Qwen3-4B,stress,commonsense,nl_formal,exp_away,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,commonsense,nl_formal,nde,5,5,0.2,0.0,0.2,0.0,0.8,0.0,-0.2,0.0
qwen3_4b,Qwen3-4B,stress,commonsense,nl_formal,nie,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl,ate,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl,backadj,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl,collider_bias,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl,correlation,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl,ett,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl,exp_away,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl,marginal,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl_formal,ate,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl_formal,backadj,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl_formal,collider_bias,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl_formal,correlation,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl_formal,ett,2,2,0.5,0.0,0.5,0.5,0.0,0.0,-0.5,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl_formal,exp_away,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
qwen3_4b,Qwen3-4B,stress,easy,nl_formal,marginal,3,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl,ate,3,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl,backadj,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl,collider_bias,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl,correlation,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl,exp_away,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl,marginal,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl,nie,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl_formal,ate,3,3,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl_formal,backadj,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl_formal,collider_bias,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl_formal,correlation,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl_formal,exp_away,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl_formal,marginal,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,hard,nl_formal,nie,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl,ate,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl,backadj,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl,collider_bias,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl,correlation,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl,ett,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl,exp_away,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl,marginal,5,5,0.6,0.2,0.4,0.0,0.4,0.2,-0.2,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl,nde,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl_formal,ate,3,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,-0.3333333333333333,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl_formal,backadj,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl_formal,collider_bias,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl_formal,correlation,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl_formal,ett,5,5,0.4,0.2,0.2,0.0,0.6,0.2,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl_formal,exp_away,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl_formal,marginal,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_4b,Qwen3-4B,stress,noncommonsense,nl_formal,nde,4,4,0.25,0.0,0.25,0.0,0.75,0.0,-0.25,0.0
qwen3_8b,Qwen3-8B,main,main,formula_only,ate,53,53,0.5283018867924528,0.4339622641509434,0.09433962264150944,0.2641509433962264,0.20754716981132076,0.4339622641509434,0.339622641509434,0.0
qwen3_8b,Qwen3-8B,main,main,formula_only,backadj,50,50,0.44,0.28,0.16,0.0,0.56,0.28,0.12000000000000002,0.0
qwen3_8b,Qwen3-8B,main,main,formula_only,correlation,98,98,0.5102040816326531,0.32653061224489793,0.1836734693877551,0.32653061224489793,0.16326530612244897,0.32653061224489793,0.14285714285714282,0.0
qwen3_8b,Qwen3-8B,main,main,formula_only,det-counterfactual,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,main,main,formula_only,ett,19,19,0.47368421052631576,0.15789473684210525,0.3157894736842105,0.05263157894736842,0.47368421052631576,0.15789473684210525,-0.15789473684210525,0.0
qwen3_8b,Qwen3-8B,main,main,formula_only,marginal,63,63,0.14285714285714285,0.06349206349206349,0.07936507936507936,0.8412698412698413,0.015873015873015872,0.06349206349206349,-0.015873015873015872,0.0
qwen3_8b,Qwen3-8B,main,main,formula_only,nde,45,45,0.3333333333333333,0.3111111111111111,0.022222222222222223,0.0,0.6666666666666666,0.3111111111111111,0.2888888888888889,0.0
qwen3_8b,Qwen3-8B,main,main,formula_only,nie,29,29,0.4482758620689655,0.3103448275862069,0.13793103448275862,0.2413793103448276,0.3103448275862069,0.3103448275862069,0.1724137931034483,0.0
qwen3_8b,Qwen3-8B,main,main,nl,ate,53,53,0.6226415094339622,0.5094339622641509,0.11320754716981132,0.2830188679245283,0.09433962264150944,0.5094339622641509,0.39622641509433965,0.0
qwen3_8b,Qwen3-8B,main,main,nl,backadj,50,50,0.72,0.4,0.32,0.04,0.24,0.4,0.08000000000000002,0.0
qwen3_8b,Qwen3-8B,main,main,nl,correlation,98,98,0.4897959183673469,0.32653061224489793,0.16326530612244897,0.47959183673469385,0.030612244897959183,0.32653061224489793,0.16326530612244897,0.0
qwen3_8b,Qwen3-8B,main,main,nl,det-counterfactual,1,1,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
qwen3_8b,Qwen3-8B,main,main,nl,ett,19,19,0.3157894736842105,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.631578947368421,0.05263157894736842,-0.21052631578947367,0.0
qwen3_8b,Qwen3-8B,main,main,nl,marginal,63,63,0.38095238095238093,0.2698412698412698,0.1111111111111111,0.4126984126984127,0.20634920634920634,0.2698412698412698,0.15873015873015872,0.0
qwen3_8b,Qwen3-8B,main,main,nl,nde,45,45,0.24444444444444444,0.24444444444444444,0.0,0.08888888888888889,0.6666666666666666,0.24444444444444444,0.24444444444444444,0.0
qwen3_8b,Qwen3-8B,main,main,nl,nie,29,29,0.0,0.0,0.0,0.896551724137931,0.10344827586206896,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,main,main,nl_formal,ate,53,53,0.6415094339622641,0.49056603773584906,0.1509433962264151,0.16981132075471697,0.18867924528301888,0.49056603773584906,0.339622641509434,0.0
qwen3_8b,Qwen3-8B,main,main,nl_formal,backadj,50,50,0.68,0.36,0.32,0.04,0.28,0.36,0.03999999999999998,0.0
qwen3_8b,Qwen3-8B,main,main,nl_formal,correlation,98,98,0.47959183673469385,0.3163265306122449,0.16326530612244897,0.45918367346938777,0.061224489795918366,0.3163265306122449,0.15306122448979595,0.0
qwen3_8b,Qwen3-8B,main,main,nl_formal,det-counterfactual,1,1,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
qwen3_8b,Qwen3-8B,main,main,nl_formal,ett,19,19,0.47368421052631576,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.47368421052631576,0.21052631578947367,-0.05263157894736842,0.0
qwen3_8b,Qwen3-8B,main,main,nl_formal,marginal,63,63,0.42857142857142855,0.31746031746031744,0.1111111111111111,0.4444444444444444,0.12698412698412698,0.31746031746031744,0.20634920634920634,0.0
qwen3_8b,Qwen3-8B,main,main,nl_formal,nde,45,45,0.2,0.17777777777777778,0.022222222222222223,0.0,0.8,0.17777777777777778,0.15555555555555556,0.0
qwen3_8b,Qwen3-8B,main,main,nl_formal,nie,29,29,0.27586206896551724,0.1724137931034483,0.10344827586206896,0.6206896551724138,0.10344827586206896,0.1724137931034483,0.06896551724137932,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_graph,ate,53,53,0.6415094339622641,0.5283018867924528,0.11320754716981132,0.20754716981132076,0.1509433962264151,0.5283018867924528,0.41509433962264153,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_graph,backadj,50,50,0.68,0.36,0.32,0.04,0.28,0.36,0.03999999999999998,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_graph,correlation,98,98,0.5612244897959183,0.3877551020408163,0.17346938775510204,0.37755102040816324,0.061224489795918366,0.3877551020408163,0.21428571428571427,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_graph,det-counterfactual,1,1,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_graph,ett,19,19,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.631578947368421,0.05263157894736842,-0.15789473684210525,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_graph,marginal,63,63,0.38095238095238093,0.2698412698412698,0.1111111111111111,0.3968253968253968,0.2222222222222222,0.2698412698412698,0.15873015873015872,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_graph,nde,45,45,0.1111111111111111,0.08888888888888889,0.022222222222222223,0.0,0.8888888888888888,0.08888888888888889,0.06666666666666667,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_graph,nie,29,29,0.2413793103448276,0.13793103448275862,0.10344827586206896,0.6551724137931034,0.10344827586206896,0.13793103448275862,0.034482758620689655,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_query,ate,53,53,0.5849056603773585,0.4528301886792453,0.1320754716981132,0.18867924528301888,0.22641509433962265,0.4528301886792453,0.3207547169811321,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_query,backadj,50,50,0.38,0.2,0.18,0.02,0.6,0.2,0.020000000000000018,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_query,correlation,98,98,0.5102040816326531,0.3163265306122449,0.19387755102040816,0.41836734693877553,0.07142857142857142,0.3163265306122449,0.12244897959183676,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_query,det-counterfactual,1,1,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_query,ett,19,19,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.5789473684210527,0.15789473684210525,0.0,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_query,marginal,63,63,0.30158730158730157,0.15873015873015872,0.14285714285714285,0.31746031746031744,0.38095238095238093,0.15873015873015872,0.015873015873015872,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_query,nde,45,45,0.2222222222222222,0.2222222222222222,0.0,0.022222222222222223,0.7555555555555555,0.2222222222222222,0.2222222222222222,0.0
qwen3_8b,Qwen3-8B,main,main,nl_var_query,nie,29,29,0.4482758620689655,0.20689655172413793,0.2413793103448276,0.41379310344827586,0.13793103448275862,0.20689655172413793,-0.03448275862068967,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl,ate,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl,collider_bias,5,5,0.6,0.0,0.6,0.0,0.4,0.0,-0.6,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl,correlation,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl,exp_away,11,11,0.5454545454545454,0.5454545454545454,0.0,0.45454545454545453,0.0,0.5454545454545454,0.5454545454545454,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl,marginal,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl,nde,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl,nie,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl_formal,ate,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl_formal,collider_bias,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl_formal,correlation,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl_formal,exp_away,11,11,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.09090909090909091,-0.1818181818181818,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl_formal,marginal,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl_formal,nde,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,anticommonsense,nl_formal,nie,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl,ate,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl,backadj,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl,collider_bias,5,5,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl,correlation,3,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl,ett,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl,exp_away,7,7,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,-0.14285714285714285,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl,nde,5,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl,nie,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl_formal,ate,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl_formal,backadj,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl_formal,collider_bias,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl_formal,correlation,3,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl_formal,ett,2,2,0.5,0.0,0.5,0.5,0.0,0.0,-0.5,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl_formal,exp_away,7,7,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,-0.2857142857142857,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl_formal,nde,5,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,commonsense,nl_formal,nie,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl,ate,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl,backadj,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl,collider_bias,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl,correlation,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl,ett,2,2,0.5,0.0,0.5,0.5,0.0,0.0,-0.5,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl,exp_away,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl,marginal,3,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,-0.6666666666666666,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl_formal,ate,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl_formal,backadj,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl_formal,collider_bias,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl_formal,correlation,2,2,0.5,0.0,0.5,0.5,0.0,0.0,-0.5,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl_formal,ett,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl_formal,exp_away,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,easy,nl_formal,marginal,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl,ate,3,3,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,-0.6666666666666666,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl,backadj,3,3,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl,collider_bias,2,2,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl,correlation,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl,exp_away,3,3,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,-0.6666666666666666,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl,marginal,3,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl,nie,2,2,0.5,0.0,0.5,0.0,0.5,0.0,-0.5,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl_formal,ate,3,3,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl_formal,backadj,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl_formal,collider_bias,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl_formal,correlation,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl_formal,exp_away,3,3,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl_formal,marginal,3,3,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.0
qwen3_8b,Qwen3-8B,stress,hard,nl_formal,nie,2,2,0.5,0.0,0.5,0.0,0.5,0.0,-0.5,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl,ate,3,3,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl,backadj,5,5,0.8,0.6,0.2,0.0,0.2,0.6,0.39999999999999997,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl,collider_bias,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl,correlation,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl,ett,5,5,0.4,0.2,0.2,0.0,0.6,0.2,0.0,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl,exp_away,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl,marginal,5,5,0.6,0.4,0.2,0.2,0.2,0.4,0.2,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl,nde,4,4,0.25,0.0,0.25,0.0,0.75,0.0,-0.25,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl_formal,ate,3,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,-0.6666666666666666,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl_formal,backadj,5,5,0.2,0.2,0.0,0.0,0.8,0.2,0.2,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl_formal,collider_bias,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl_formal,correlation,2,2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl_formal,ett,5,5,0.4,0.2,0.2,0.0,0.6,0.2,0.0,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl_formal,exp_away,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl_formal,marginal,5,5,0.4,0.0,0.4,0.2,0.4,0.0,-0.4,0.0
qwen3_8b,Qwen3-8B,stress,noncommonsense,nl_formal,nde,4,4,0.25,0.0,0.25,0.0,0.75,0.0,-0.25,0.0
