candidate_index,sample_id,story_id,query_type,rung,gold_label,component,layer,natural_gold_margin,symbolic_gold_margin,patched_gold_margin,absolute_recovery,normalized_recovery,method,model,model_display_name
5,4912,alarm,ett,3,no,residual,10,-7.75,-12.25,-9.9375,-2.1875,0.4861111111111111,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,11,-7.75,-12.25,-10.875,-3.125,0.6944444444444444,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,12,-7.75,-12.25,-10.4375,-2.6875,0.5972222222222222,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,13,-7.75,-12.25,-9.6875,-1.9375,0.4305555555555556,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,14,-7.75,-12.25,-9.1875,-1.4375,0.3194444444444444,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,15,-7.75,-12.25,-8.875,-1.125,0.25,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,16,-7.75,-12.25,-8.25,-0.5,0.1111111111111111,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,17,-7.75,-12.25,-8.25,-0.5,0.1111111111111111,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,18,-7.75,-12.25,-9.75,-2.0,0.4444444444444444,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,19,-7.75,-12.25,-8.5,-0.75,0.1666666666666666,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,20,-7.75,-12.25,-7.28125,0.46875,-0.1041666666666666,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,21,-7.75,-12.25,-6.125,1.625,-0.3611111111111111,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,22,-7.75,-12.25,-7.84375,-0.09375,0.0208333333333333,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,23,-7.75,-12.25,-8.75,-1.0,0.2222222222222222,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,24,-7.75,-12.25,-7.0,0.75,-0.1666666666666666,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,25,-7.75,-12.25,-8.25,-0.5,0.1111111111111111,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,26,-7.75,-12.25,-7.90625,-0.15625,0.0347222222222222,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,27,-7.75,-12.25,-7.9375,-0.1875,0.0416666666666666,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,28,-7.75,-12.25,-8.125,-0.375,0.0833333333333333,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,29,-7.75,-12.25,-8.25,-0.5,0.1111111111111111,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,30,-7.75,-12.25,-8.5,-0.75,0.1666666666666666,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,31,-7.75,-12.25,-10.375,-2.625,0.5833333333333334,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,32,-7.75,-12.25,-10.3125,-2.5625,0.5694444444444444,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,33,-7.75,-12.25,-10.8125,-3.0625,0.6805555555555556,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,34,-7.75,-12.25,-10.25,-2.5,0.5555555555555556,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
5,4912,alarm,ett,3,no,residual,35,-7.75,-12.25,-12.25,-4.5,1.0,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,0,9.75,5.375,10.0625,0.3125,-0.0714285714285714,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,1,9.75,5.375,10.0,0.25,-0.0571428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,2,9.75,5.375,9.8125,0.0625,-0.0142857142857142,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,3,9.75,5.375,10.25,0.5,-0.1142857142857142,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,4,9.75,5.375,10.25,0.5,-0.1142857142857142,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,5,9.75,5.375,10.0625,0.3125,-0.0714285714285714,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,6,9.75,5.375,9.9375,0.1875,-0.0428571428571428,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,7,9.75,5.375,9.25,-0.5,0.1142857142857142,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,8,9.75,5.375,9.5,-0.25,0.0571428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,9,9.75,5.375,10.0,0.25,-0.0571428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,10,9.75,5.375,11.5,1.75,-0.4,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,11,9.75,5.375,12.375,2.625,-0.6,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,12,9.75,5.375,11.75,2.0,-0.4571428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,13,9.75,5.375,10.75,1.0,-0.2285714285714285,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,14,9.75,5.375,9.5,-0.25,0.0571428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,15,9.75,5.375,9.5,-0.25,0.0571428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,16,9.75,5.375,10.1875,0.4375,-0.1,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,17,9.75,5.375,10.5,0.75,-0.1714285714285714,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,18,9.75,5.375,9.1875,-0.5625,0.1285714285714285,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,19,9.75,5.375,7.125,-2.625,0.6,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,20,9.75,5.375,8.125,-1.625,0.3714285714285714,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,21,9.75,5.375,7.1875,-2.5625,0.5857142857142857,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,22,9.75,5.375,6.875,-2.875,0.6571428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,23,9.75,5.375,6.1875,-3.5625,0.8142857142857143,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,24,9.75,5.375,5.53125,-4.21875,0.9642857142857144,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,25,9.75,5.375,5.96875,-3.78125,0.8642857142857143,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,26,9.75,5.375,5.03125,-4.71875,1.0785714285714283,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,27,9.75,5.375,4.15625,-5.59375,1.2785714285714285,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,28,9.75,5.375,4.21875,-5.53125,1.2642857142857142,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,29,9.75,5.375,4.125,-5.625,1.2857142857142858,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,30,9.75,5.375,2.96875,-6.78125,1.55,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,31,9.75,5.375,4.53125,-5.21875,1.1928571428571428,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,32,9.75,5.375,4.5625,-5.1875,1.1857142857142855,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,33,9.75,5.375,4.3125,-5.4375,1.2428571428571429,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,34,9.75,5.375,3.828125,-5.921875,1.3535714285714286,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
6,23422,nonsense5,marginal,1,yes,residual,35,9.75,5.375,5.375,-4.375,1.0,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,0,6.75,1.109375,6.5625,-0.1875,0.0332409972299169,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,1,6.75,1.109375,6.8125,0.0625,-0.0110803324099723,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,2,6.75,1.109375,6.5,-0.25,0.0443213296398892,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,3,6.75,1.109375,6.3125,-0.4375,0.077562326869806,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,4,6.75,1.109375,5.9375,-0.8125,0.1440443213296399,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,5,6.75,1.109375,5.59375,-1.15625,0.2049861495844875,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,6,6.75,1.109375,5.4375,-1.3125,0.2326869806094182,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,7,6.75,1.109375,5.0,-1.75,0.3102493074792243,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,8,6.75,1.109375,4.65625,-2.09375,0.371191135734072,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,9,6.75,1.109375,5.09375,-1.65625,0.2936288088642659,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,10,6.75,1.109375,5.78125,-0.96875,0.1717451523545706,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,11,6.75,1.109375,6.5,-0.25,0.0443213296398892,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,12,6.75,1.109375,6.21875,-0.53125,0.0941828254847645,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,13,6.75,1.109375,5.84375,-0.90625,0.1606648199445983,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,14,6.75,1.109375,4.9375,-1.8125,0.3213296398891966,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,15,6.75,1.109375,4.6875,-2.0625,0.3656509695290859,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,16,6.75,1.109375,5.9375,-0.8125,0.1440443213296399,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,17,6.75,1.109375,5.875,-0.875,0.1551246537396121,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,18,6.75,1.109375,4.46875,-2.28125,0.4044321329639889,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,19,6.75,1.109375,3.1875,-3.5625,0.631578947368421,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,20,6.75,1.109375,2.8125,-3.9375,0.6980609418282548,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,21,6.75,1.109375,3.1875,-3.5625,0.631578947368421,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,22,6.75,1.109375,3.0,-3.75,0.6648199445983379,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,23,6.75,1.109375,3.78125,-2.96875,0.5263157894736842,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,24,6.75,1.109375,2.8125,-3.9375,0.6980609418282548,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,25,6.75,1.109375,3.6875,-3.0625,0.5429362880886427,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,26,6.75,1.109375,3.875,-2.875,0.5096952908587258,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,27,6.75,1.109375,3.8125,-2.9375,0.5207756232686981,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,28,6.75,1.109375,3.625,-3.125,0.554016620498615,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,29,6.75,1.109375,3.25,-3.5,0.6204986149584487,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,30,6.75,1.109375,2.46875,-4.28125,0.7590027700831025,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,31,6.75,1.109375,2.75,-4.0,0.7091412742382271,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,32,6.75,1.109375,2.6875,-4.0625,0.7202216066481995,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,33,6.75,1.109375,2.28125,-4.46875,0.7922437673130194,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,34,6.75,1.109375,0.828125,-5.921875,1.049861495844875,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
7,19236,smoke_birthWeight,nde,3,yes,residual,35,6.75,1.109375,1.109375,-5.640625,1.0,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,0,8.4375,2.953125,8.25,-0.1875,0.0341880341880341,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,1,8.4375,2.953125,8.0625,-0.375,0.0683760683760683,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,2,8.4375,2.953125,8.0,-0.4375,0.0797720797720797,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,3,8.4375,2.953125,7.9375,-0.5,0.0911680911680911,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,4,8.4375,2.953125,8.125,-0.3125,0.0569800569800569,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,5,8.4375,2.953125,7.71875,-0.71875,0.131054131054131,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,6,8.4375,2.953125,7.34375,-1.09375,0.1994301994301994,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,7,8.4375,2.953125,6.625,-1.8125,0.3304843304843304,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,8,8.4375,2.953125,6.4375,-2.0,0.3646723646723647,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,9,8.4375,2.953125,7.53125,-0.90625,0.1652421652421652,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,10,8.4375,2.953125,8.6875,0.25,-0.0455840455840455,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,11,8.4375,2.953125,8.9375,0.5,-0.0911680911680911,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,12,8.4375,2.953125,8.125,-0.3125,0.0569800569800569,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,13,8.4375,2.953125,7.125,-1.3125,0.2393162393162393,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,14,8.4375,2.953125,6.59375,-1.84375,0.3361823361823361,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,15,8.4375,2.953125,6.3125,-2.125,0.3874643874643874,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,16,8.4375,2.953125,6.8125,-1.625,0.2962962962962963,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,17,8.4375,2.953125,6.78125,-1.65625,0.301994301994302,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,18,8.4375,2.953125,7.125,-1.3125,0.2393162393162393,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,19,8.4375,2.953125,6.125,-2.3125,0.4216524216524216,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,20,8.4375,2.953125,6.25,-2.1875,0.3988603988603988,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,21,8.4375,2.953125,6.3125,-2.125,0.3874643874643874,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,22,8.4375,2.953125,6.9375,-1.5,0.2735042735042735,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,23,8.4375,2.953125,6.375,-2.0625,0.376068376068376,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,24,8.4375,2.953125,4.75,-3.6875,0.6723646723646723,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,25,8.4375,2.953125,5.65625,-2.78125,0.5071225071225072,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,26,8.4375,2.953125,5.125,-3.3125,0.603988603988604,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,27,8.4375,2.953125,5.5625,-2.875,0.5242165242165242,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,28,8.4375,2.953125,6.5625,-1.875,0.3418803418803419,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,29,8.4375,2.953125,6.28125,-2.15625,0.3931623931623931,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,30,8.4375,2.953125,4.9375,-3.5,0.6381766381766382,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,31,8.4375,2.953125,5.4375,-3.0,0.5470085470085471,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,32,8.4375,2.953125,4.875,-3.5625,0.6495726495726496,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,33,8.4375,2.953125,3.59375,-4.84375,0.8831908831908832,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,34,8.4375,2.953125,2.234375,-6.203125,1.131054131054131,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
8,20959,nonsense0,nie,3,yes,residual,35,8.4375,2.953125,2.953125,-5.484375,1.0,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,0,-11.6875,-9.9375,-12.0,-0.3125,-0.1785714285714285,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,1,-11.6875,-9.9375,-11.5625,0.125,0.0714285714285714,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,2,-11.6875,-9.9375,-11.8125,-0.125,-0.0714285714285714,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,3,-11.6875,-9.9375,-12.0,-0.3125,-0.1785714285714285,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,4,-11.6875,-9.9375,-11.9375,-0.25,-0.1428571428571428,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,5,-11.6875,-9.9375,-11.1875,0.5,0.2857142857142857,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,6,-11.6875,-9.9375,-11.5,0.1875,0.1071428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,7,-11.6875,-9.9375,-10.6875,1.0,0.5714285714285714,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,8,-11.6875,-9.9375,-10.8125,0.875,0.5,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,9,-11.6875,-9.9375,-10.875,0.8125,0.4642857142857143,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,10,-11.6875,-9.9375,-11.75,-0.0625,-0.0357142857142857,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,11,-11.6875,-9.9375,-13.0,-1.3125,-0.75,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,12,-11.6875,-9.9375,-13.125,-1.4375,-0.8214285714285714,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,13,-11.6875,-9.9375,-12.3125,-0.625,-0.3571428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,14,-11.6875,-9.9375,-11.1875,0.5,0.2857142857142857,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,15,-11.6875,-9.9375,-11.3125,0.375,0.2142857142857142,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,16,-11.6875,-9.9375,-11.5,0.1875,0.1071428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,17,-11.6875,-9.9375,-11.875,-0.1875,-0.1071428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,18,-11.6875,-9.9375,-12.625,-0.9375,-0.5357142857142857,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,19,-11.6875,-9.9375,-12.75,-1.0625,-0.6071428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,20,-11.6875,-9.9375,-12.875,-1.1875,-0.6785714285714286,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,21,-11.6875,-9.9375,-13.125,-1.4375,-0.8214285714285714,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,22,-11.6875,-9.9375,-12.3125,-0.625,-0.3571428571428571,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,23,-11.6875,-9.9375,-9.875,1.8125,1.0357142857142858,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
9,15133,water_cholera,ate,2,no,residual,24,-11.6875,-9.9375,-8.875,2.8125,1.6071428571428572,hf_last_token_symbolic_to_natural,qwen3_8b,Qwen3-8B
